age,species
20,animal_otherprimate
18,animal_dragon
21,animal_wolf
17,animal_redfox
18,animal_arcticfox
18,animal_horse
15,animal_otherfeline
15,animal_other
19,animal_redfox
24,animal_otherdog
20,animal_wolf
20,animal_otherdog
16,animal_wolf
16,animal_other
16,animal_otherbird
16,animal_othermusteloid
21,animal_dragon
21,animal_deer
26,animal_wolf
26,animal_hyaena
16,animal_lemur
25,animal_othermarsupial
20,animal_wolf
16,animal_mouse
18,animal_cheetah
22,animal_collie
17,animal_wolf
17,animal_otherdog
17,animal_othercanine
28,animal_raccoon
15,animal_other
23,animal_wolf
17,animal_wolf
17,animal_greyfox
17,animal_husky
29,animal_domesticcat
17,animal_wolf
19,animal_redfox
19,animal_collie
28,animal_wolf
28,animal_redfox
18,animal_arcticfox
18,animal_husky
34,animal_otherdog
26,animal_wolf
26,animal_germanshepherd
26,animal_husky
26,animal_collie
26,animal_lion
26,animal_snowleopard
22,animal_otherfox
19,animal_dragon
19,animal_otherfox
26,animal_wolf
18,animal_otherdog
18,animal_lion
18,animal_otherdog
20,animal_wolf
16,animal_other
19,animal_tiger
19,animal_domesticcat
18,animal_wolf
18,animal_wolf
17,animal_otherfox
18,animal_wolf
33,animal_dragon
33,animal_bat
39,animal_domesticcat
20,animal_redfox
33,animal_otherfox
33,animal_rabbit
33,animal_kangaroo
27,animal_dragon
27,animal_dragon
27,animal_other
16,animal_redfox
24,animal_wolf
24,animal_othermustelid
24,animal_other
24,animal_rabbit
24,animal_dinosaur
24,animal_kangaroo
19,animal_germanshepherd
28,animal_redfox
28,animal_kitsune
13,animal_otherfox
13,animal_coyote
13,animal_germanshepherd
13,animal_husky
13,animal_collie
13,animal_otherdog
13,animal_tiger
13,animal_lion
13,animal_leopard
13,animal_snowleopard
13,animal_panther
13,animal_cheetah
13,animal_cougar
13,animal_domesticcat
13,animal_otherfeline
13,animal_dragon
13,animal_raccoon
13,animal_weasel
13,animal_redpanda
13,animal_pandabear
13,animal_polarbear
13,animal_mouse
13,animal_raptor
13,animal_rabbit
13,animal_kangaroo
13,animal_lemur
13,animal_hyaena
20,animal_other
22,animal_redfox
18,animal_wolf
14,animal_wolf
31,animal_panther
31,animal_dinosaur
25,animal_otherungulate
17,animal_coyote
17,animal_deer
17,animal_rabbit
22,animal_otherdog
22,animal_other
20,animal_domesticcat
20,animal_otherbird
29,animal_otherdog
18,animal_rabbit
16,animal_wolf
16,animal_kitsune
20,animal_otherdog
27,animal_other
20,animal_otherungulate
23,animal_wolf
23,animal_husky
21,animal_redfox
15,animal_wolf
45,animal_rat
17,animal_dragon
17,animal_raven
25,animal_otherdog
21,animal_lizard
21,animal_otherreptile
21,animal_raptor
21,animal_bat
20,animal_husky
24,animal_redfox
29,animal_redfox
29,animal_other
29,animal_otherdog
22,animal_husky
19,animal_other
28,animal_mouse
28,animal_rat
28,animal_other
27,animal_arcticfox
20,animal_domesticcat
20,animal_lizard
19,animal_wolf
19,animal_redfox
16,animal_wolf
25,animal_dragon
19,animal_wolf
19,animal_wolf
19,animal_redfox
20,animal_snowleopard
16,animal_wolf
16,animal_redfox
20,animal_redfox
20,animal_husky
16,animal_wolf
16,animal_greyfox
24,animal_dragon
24,animal_lizard
24,animal_dinosaur
24,animal_other
17,animal_griffin
22,animal_husky
20,animal_skunk
17,animal_otherfeline
28,animal_other
28,animal_otherbird
28,animal_hyaena
28,animal_bat
26,animal_wolf
26,animal_horse
31,animal_otherfox
18,animal_other
19,animal_dragon
19,animal_otherreptile
29,animal_horse
19,animal_grizzlybear
24,animal_wolf
24,animal_redfox
31,animal_husky
1,animal_wolf
1,animal_other
22,animal_otherfox
38,animal_wolf
38,animal_redfox
38,animal_horse
28,animal_wolf
28,animal_redfox
28,animal_coyote
23,animal_otherfox
20,animal_othermustelid
27,animal_wolf
27,animal_redfox
20,animal_wolf
15,animal_redfox
17,animal_other
17,animal_bat
22,animal_wolf
22,animal_otherfox
22,animal_coyote
15,animal_snowleopard
22,animal_otherdog
20,animal_wolf
20,animal_dragon
18,animal_other
30,animal_otherdog
24,animal_snowleopard
17,animal_otherfeline
17,animal_dragon
36,animal_wolf
36,animal_redfox
36,animal_arcticfox
36,animal_kitsune
18,animal_husky
19,animal_wolf
19,animal_lion
19,animal_other
29,animal_dragon
17,animal_wolf
30,animal_husky
30,animal_skunk
16,animal_otherdog
16,animal_domesticcat
16,animal_other
18,animal_wolf
18,animal_husky
25,animal_other
27,animal_domesticcat
27,animal_rabbit
20,animal_otherdog
18,animal_wolf
21,animal_wolf
20,animal_other
23,animal_wolf
23,animal_germanshepherd
23,animal_husky
23,animal_domesticcat
19,animal_lizard
29,animal_tiger
29,animal_dragon
16,animal_snowleopard
23,animal_horse
23,animal_otherungulate
31,animal_domesticcat
31,animal_otherfeline
31,animal_other
23,animal_otherprimate
20,animal_riverotter
18,animal_wolf
18,animal_otherdog
22,animal_snowleopard
22,animal_otherfeline
22,animal_other
19,animal_rabbit
49,animal_seaotter
49,animal_othermustelid
49,animal_otherbear
16,animal_wolf
16,animal_redfox
16,animal_husky
16,animal_dragon
16,animal_dinosaur
16,animal_redpanda
16,animal_pandabear
20,animal_otherungulate
17,animal_redfox
21,animal_other
30,animal_dragon
30,animal_panther
99,animal_wolf
99,animal_redfox
99,animal_arcticfox
99,animal_otherfox
99,animal_jackal
99,animal_germanshepherd
99,animal_otherdog
99,animal_othercanine
99,animal_tiger
99,animal_leopard
99,animal_panther
99,animal_cheetah
99,animal_cougar
99,animal_domesticcat
99,animal_skunk
99,animal_seaotter
99,animal_weasel
99,animal_othermustelid
99,animal_othermusteloid
99,animal_horse
99,animal_brownbear
99,animal_pandabear
99,animal_mouse
99,animal_other
99,animal_raven
99,animal_raptor
99,animal_rabbit
99,animal_kangaroo
99,animal_koala
99,animal_lemur
99,animal_monkey
99,animal_otherprimate
99,animal_hyaena
99,animal_bat
99,animal_griffin
18,animal_wolf
18,animal_redfox
27,animal_wolf
27,animal_otherdog
21,animal_raccoon
27,animal_dragon
27,animal_lizard
24,animal_tiger
17,animal_wolf
17,animal_redfox
17,animal_greyfox
17,animal_arcticfox
17,animal_kitsune
17,animal_otherfox
17,animal_coyote
17,animal_jackal
17,animal_germanshepherd
17,animal_husky
17,animal_collie
17,animal_otherdog
17,animal_othercanine
17,animal_tiger
17,animal_lion
17,animal_leopard
17,animal_snowleopard
17,animal_panther
17,animal_cheetah
17,animal_cougar
17,animal_domesticcat
17,animal_otherfeline
17,animal_dragon
17,animal_lizard
17,animal_dinosaur
17,animal_otherreptile
17,animal_raccoon
17,animal_skunk
17,animal_badger
17,animal_riverotter
17,animal_seaotter
17,animal_weasel
17,animal_othermustelid
17,animal_redpanda
17,animal_othermusteloid
17,animal_horse
17,animal_deer
17,animal_otherungulate
17,animal_brownbear
17,animal_grizzlybear
17,animal_pandabear
17,animal_polarbear
17,animal_otherbear
17,animal_mouse
17,animal_rat
17,animal_squirrel
17,animal_other
17,animal_raven
17,animal_raptor
17,animal_otherbird
17,animal_rabbit
17,animal_kangaroo
17,animal_koala
17,animal_othermarsupial
17,animal_lemur
17,animal_monkey
17,animal_otherprimate
17,animal_hyaena
17,animal_bat
17,animal_griffin
43,animal_cheetah
43,animal_raccoon
43,animal_other
19,animal_otherdog
25,animal_skunk
25,animal_othercanine
22,animal_kangaroo
16,animal_raven
42,animal_tiger
42,animal_horse
15,animal_husky
15,animal_othermusteloid
24,animal_lion
15,animal_husky
15,animal_othermusteloid
24,animal_other
19,animal_other
19,animal_wolf
19,animal_polarbear
37,animal_wolf
17,animal_wolf
19,animal_otherdog
19,animal_other
23,animal_otherfeline
23,animal_other
22,animal_wolf
56,animal_riverotter
48,animal_wolf
48,animal_other
26,animal_lizard
26,animal_other
20,animal_domesticcat
20,animal_horse
15,animal_otherdog
21,animal_redfox
21,animal_other
30,animal_wolf
14,animal_raccoon
16,animal_redfox
14,animal_redfox
14,animal_arcticfox
14,animal_dragon
22,animal_wolf
22,animal_otherdog
22,animal_snowleopard
22,animal_domesticcat
19,animal_otherdog
15,animal_redfox
19,animal_husky
20,animal_wolf
19,animal_redfox
30,animal_rabbit
32,animal_wolf
17,animal_dragon
16,animal_domesticcat
16,animal_lizard
22,animal_other
20,animal_tiger
20,animal_raccoon
20,animal_kangaroo
24,animal_redfox
24,animal_otherfox
20,animal_arcticfox
20,animal_snowleopard
15,animal_jackal
15,animal_othercanine
23,animal_dragon
23,animal_otherreptile
23,animal_other
23,animal_otherprimate
25,animal_wolf
25,animal_deer
25,animal_other
28,animal_wolf
28,animal_husky
28,animal_dragon
18,animal_wolf
18,animal_husky
18,animal_otherfeline
18,animal_other
18,animal_raptor
18,animal_otherbird
15,animal_wolf
15,animal_arcticfox
28,animal_domesticcat
19,animal_kitsune
24,animal_domesticcat
22,animal_redfox
22,animal_otherdog
17,animal_otherdog
26,animal_lion
22,animal_raccoon
29,animal_tiger
31,animal_tiger
31,animal_dragon
19,animal_dragon
29,animal_wolf
30,animal_other
33,animal_wolf
33,animal_arcticfox
33,animal_rabbit
15,animal_wolf
15,animal_otherdog
15,animal_raven
15,animal_bat
36,animal_wolf
36,animal_domesticcat
36,animal_dragon
22,animal_husky
27,animal_raccoon
16,animal_wolf
16,animal_husky
24,animal_husky
16,animal_husky
16,animal_snowleopard
16,animal_badger
18,animal_germanshepherd
18,animal_riverotter
16,animal_wolf
17,animal_domesticcat
19,animal_germanshepherd
19,animal_wolf
20,animal_raccoon
20,animal_hyaena
26,animal_wolf
26,animal_otherfeline
26,animal_otherungulate
26,animal_other
26,animal_otherbird
19,animal_redfox
21,animal_wolf
21,animal_otherfox
21,animal_deer
21,animal_brownbear
21,animal_otherbear
21,animal_other
21,animal_rabbit
16,animal_redfox
16,animal_arcticfox
16,animal_rabbit
30,animal_otherbird
19,animal_wolf
19,animal_coyote
15,animal_wolf
28,animal_otherdog
15,animal_otherfox
23,animal_othermarsupial
24,animal_otherfox
23,animal_otherdog
23,animal_wolf
19,animal_redfox
24,animal_redfox
17,animal_wolf
31,animal_wolf
31,animal_otherfox
31,animal_cheetah
31,animal_domesticcat
21,animal_other
18,animal_wolf
18,animal_dragon
18,animal_otherungulate
41,animal_wolf
17,animal_redfox
34,animal_grizzlybear
48,animal_otherdog
17,animal_dragon
21,animal_raccoon
21,animal_other
31,animal_otherdog
22,animal_lion
22,animal_hyaena
34,animal_rabbit
16,animal_wolf
15,animal_wolf
20,animal_wolf
19,animal_wolf
28,animal_wolf
26,animal_wolf
26,animal_redfox
26,animal_redfox
26,animal_arcticfox
19,animal_wolf
35,animal_otherfox
35,animal_panther
27,animal_redfox
24,animal_othermustelid
22,animal_otherreptile
24,animal_other
25,animal_weasel
20,animal_wolf
28,animal_domesticcat
28,animal_otherungulate
25,animal_kitsune
49,animal_otherbird
19,animal_raccoon
19,animal_bat
18,animal_domesticcat
18,animal_bat
16,animal_wolf
16,animal_lion
18,animal_otherfeline
20,animal_other
19,animal_wolf
22,animal_deer
22,animal_other
33,animal_otherdog
20,animal_cheetah
20,animal_cheetah
60,animal_cheetah
19,animal_husky
20,animal_otherfeline
20,animal_riverotter
24,animal_dragon
27,animal_hyaena
26,animal_tiger
26,animal_rabbit
17,animal_horse
27,animal_arcticfox
19,animal_husky
30,animal_redfox
30,animal_dragon
31,animal_redfox
31,animal_domesticcat
32,animal_rat
28,animal_wolf
12,animal_domesticcat
12,animal_other
19,animal_otherreptile
19,animal_other
23,animal_jackal
23,animal_otherungulate
18,animal_kitsune
18,animal_jackal
18,animal_bat
17,animal_domesticcat
17,animal_other
25,animal_other
25,animal_deer
25,animal_other
35,animal_tiger
16,animal_otherdog
16,animal_domesticcat
16,animal_otherungulate
16,animal_dragon
16,animal_deer
16,animal_raptor
14,animal_otherfox
26,animal_otherfeline
24,animal_wolf
32,animal_wolf
32,animal_dragon
15,animal_arcticfox
15,animal_otherfox
15,animal_deer
15,animal_bat
23,animal_redfox
23,animal_cougar
27,animal_otherfeline
18,animal_wolf
27,animal_seaotter
27,animal_weasel
27,animal_other
25,animal_domesticcat
25,animal_skunk
25,animal_hyaena
19,animal_othercanine
17,animal_wolf
17,animal_domesticcat
20,animal_dragon
20,animal_dinosaur
20,animal_rabbit
18,animal_wolf
26,animal_squirrel
23,animal_otherungulate
17,animal_raptor
20,animal_wolf
20,animal_dragon
20,animal_bat
22,animal_wolf
22,animal_husky
42,animal_othermustelid
23,animal_squirrel
16,animal_husky
30,animal_wolf
19,animal_dragon
16,animal_raccoon
16,animal_squirrel
19,animal_wolf
19,animal_husky
25,animal_other
25,animal_rabbit
20,animal_domesticcat
20,animal_other
19,animal_othercanine
16,animal_wolf
17,animal_germanshepherd
17,animal_husky
27,animal_dragon
19,animal_deer
19,animal_raptor
17,animal_wolf
17,animal_dragon
17,animal_bat
20,animal_skunk
19,animal_redfox
24,animal_redfox
18,animal_redfox
21,animal_husky
19,animal_wolf
19,animal_dragon
19,animal_other
21,animal_othercanine
21,animal_other
23,animal_weasel
25,animal_other
21,animal_wolf
22,animal_pandabear
22,animal_other
21,animal_wolf
21,animal_husky
20,animal_other
32,animal_otherfeline
32,animal_otherbird
24,animal_wolf
21,animal_raccoon
32,animal_kangaroo
30,animal_wolf
22,animal_raptor
25,animal_wolf
25,animal_redfox
25,animal_dragon
25,animal_deer
25,animal_other
20,animal_domesticcat
22,animal_wolf
26,animal_wolf
26,animal_otherfox
26,animal_wolf
24,animal_polarbear
35,animal_other
21,animal_husky
28,animal_domesticcat
22,animal_dragon
27,animal_otherdog
27,animal_other
35,animal_kitsune
35,animal_raccoon
23,animal_cheetah
23,animal_husky
24,animal_jackal
25,animal_tiger
25,animal_lizard
23,animal_other
25,animal_redfox
25,animal_redfox
28,animal_otherfeline
28,animal_mouse
16,animal_othermustelid
25,animal_lizard
21,animal_othercanine
30,animal_domesticcat
18,animal_husky
17,animal_rat
22,animal_husky
20,animal_arcticfox
34,animal_raccoon
20,animal_deer
22,animal_redfox
20,animal_wolf
18,animal_redfox
16,animal_husky
31,animal_cougar
31,animal_dragon
30,animal_husky
21,animal_dinosaur
21,animal_otherungulate
21,animal_other
34,animal_dragon
19,animal_wolf
20,animal_wolf
26,animal_domesticcat
22,animal_wolf
22,animal_greyfox
37,animal_raccoon
25,animal_otherdog
24,animal_arcticfox
26,animal_husky
24,animal_otherbird
33,animal_dragon
20,animal_otherdog
20,animal_otherreptile
28,animal_riverotter
22,animal_otherfox
22,animal_otherdog
22,animal_cheetah
22,animal_cougar
22,animal_raccoon
22,animal_redpanda
22,animal_other
22,animal_rabbit
22,animal_kangaroo
22,animal_othermarsupial
26,animal_germanshepherd
24,animal_redfox
24,animal_domesticcat
19,animal_kangaroo
23,animal_otherfeline
21,animal_weasel
30,animal_otherfeline
30,animal_other
40,animal_otherdog
23,animal_panther
28,animal_collie
28,animal_otherdog
28,animal_wolf
29,animal_jackal
29,animal_otherdog
29,animal_otherreptile
29,animal_other
29,animal_kangaroo
29,animal_hyaena
27,animal_otherdog
31,animal_dragon
25,animal_otherdog
31,animal_otherfeline
31,animal_other
30,animal_husky
25,animal_deer
25,animal_other
25,animal_otherbird
20,animal_redfox
27,animal_other
36,animal_dragon
38,animal_germanshepherd
38,animal_seaotter
38,animal_horse
38,animal_kangaroo
31,animal_wolf
31,animal_husky
38,animal_dragon
38,animal_dinosaur
38,animal_otherungulate
38,animal_raptor
38,animal_griffin
32,animal_kitsune
31,animal_collie
21,animal_coyote
23,animal_dragon
31,animal_otherfox
31,animal_other
22,animal_germanshepherd
20,animal_dragon
20,animal_wolf
20,animal_husky
45,animal_wolf
45,animal_dragon
19,animal_other
31,animal_domesticcat
24,animal_redfox
18,animal_wolf
31,animal_dragon
24,animal_wolf
24,animal_otherbear
24,animal_coyote
30,animal_otherfeline
30,animal_redpanda
30,animal_other
21,animal_arcticfox
21,animal_jackal
29,animal_rabbit
26,animal_tiger
26,animal_riverotter
26,animal_other
28,animal_redfox
28,animal_husky
22,animal_redpanda
33,animal_horse
33,animal_husky
20,animal_otherfeline
24,animal_otherfeline
28,animal_germanshepherd
30,animal_redfox
24,animal_domesticcat
33,animal_weasel
31,animal_wolf
44,animal_lion
20,animal_other
24,animal_otherbird
33,animal_other
34,animal_domesticcat
34,animal_otherfeline
23,animal_husky
31,animal_lion
31,animal_otherfeline
25,animal_otherdog
25,animal_othermusteloid
31,animal_tiger
22,animal_wolf
33,animal_other
42,animal_collie
29,animal_wolf
